SPL log data saved by REW V5.20.4
Soundcard cal: 
Mic/meter cal: 
SPL cal offset: 123.11048583984375 dB
High Pass Filter: Off
Date: Mar 4, 2022 11:47:51 AM
Start: 1646394471402
Log length: 516 entries over 88.1s
Log interval: 0.17066666666666666 seconds

Time[s] LCS LCSMin LCSMax LZpeak LCeq LCE LCeq1m LCeq10m
56.320 32.9 32.5 41.7 65.9 35.2 52.8 35.2 35.2 11:48:47.320
56.491 33.0 32.5 41.7 65.9 35.2 52.8 35.2 35.2 11:48:47.491
56.661 32.8 32.5 41.7 65.9 35.2 52.8 35.2 35.2 11:48:47.661
56.832 33.0 32.5 41.7 65.9 35.2 52.8 35.2 35.2 11:48:47.832
57.003 33.2 32.5 41.7 65.9 35.2 52.8 35.2 35.2 11:48:48.003
57.173 33.3 32.5 41.7 65.9 35.2 52.8 35.2 35.2 11:48:48.173
57.344 33.1 32.5 41.7 65.9 35.2 52.8 35.2 35.2 11:48:48.344
57.515 32.9 32.5 41.7 65.9 35.2 52.8 35.2 35.2 11:48:48.515
57.685 32.8 32.5 41.7 65.9 35.2 52.8 35.2 35.2 11:48:48.685
57.856 33.0 32.5 41.7 65.9 35.2 52.8 35.2 35.2 11:48:48.856
58.027 33.2 32.5 41.7 65.9 35.2 52.8 35.2 35.2 11:48:49.027
58.197 33.3 32.5 41.7 65.9 35.2 52.9 35.2 35.2 11:48:49.197
58.368 33.2 32.5 41.7 65.9 35.2 52.9 35.2 35.2 11:48:49.368
58.539 32.7 32.5 41.7 65.9 35.2 52.9 35.2 35.2 11:48:49.539
58.709 32.7 32.5 41.7 65.9 35.2 52.9 35.2 35.2 11:48:49.709
58.880 32.6 32.5 41.7 65.9 35.2 52.9 35.2 35.2 11:48:49.880
59.051 32.7 32.5 41.7 65.9 35.2 52.9 35.2 35.2 11:48:50.051
59.221 32.6 32.5 41.7 65.9 35.2 52.9 35.2 35.2 11:48:50.221
59.392 32.8 32.5 41.7 65.9 35.2 52.9 35.2 35.2 11:48:50.392
59.563 33.0 32.5 41.7 65.9 35.2 52.9 35.2 35.2 11:48:50.563
59.733 33.1 32.5 41.7 65.9 35.2 52.9 35.2 35.2 11:48:50.733
59.904 33.0 32.5 41.7 65.9 35.2 52.9 35.2 35.2 11:48:50.904
60.075 32.9 32.5 41.7 65.9 35.2 52.9 35.2 35.2 11:48:51.075
60.245 32.8 32.5 41.7 65.9 35.2 53.0 35.1 35.2 11:48:51.245
60.416 33.0 32.5 41.7 65.9 35.1 53.0 35.1 35.1 11:48:51.416
60.587 33.1 32.5 41.7 65.9 35.1 53.0 35.1 35.1 11:48:51.587
60.757 33.3 32.5 41.7 65.9 35.1 53.0 35.1 35.1 11:48:51.757
60.928 33.1 32.5 41.7 65.9 35.1 53.0 35.1 35.1 11:48:51.928
61.099 32.9 32.5 41.7 65.9 35.1 53.0 35.1 35.1 11:48:52.099
61.269 32.8 32.5 41.7 65.9 35.1 53.0 35.1 35.1 11:48:52.269
61.440 33.2 32.5 41.7 65.9 35.1 53.0 35.1 35.1 11:48:52.440
61.611 33.3 32.5 41.7 65.9 35.1 53.0 35.1 35.1 11:48:52.611
61.781 33.1 32.5 41.7 65.9 35.1 53.0 35.1 35.1 11:48:52.781
61.952 32.7 32.5 41.7 65.9 35.1 53.0 35.0 35.1 11:48:52.952
62.123 32.3 32.3 41.7 65.9 35.1 53.0 35.0 35.1 11:48:53.123
62.293 32.5 32.3 41.7 65.9 35.1 53.1 34.6 35.1 11:48:53.293
62.464 32.4 32.3 41.7 65.9 35.1 53.1 34.4 35.1 11:48:53.464
62.635 32.6 32.3 41.7 65.9 35.1 53.1 34.3 35.1 11:48:53.635
62.805 32.5 32.3 41.7 65.9 35.1 53.1 34.3 35.1 11:48:53.805
62.976 32.7 32.3 41.7 65.9 35.1 53.1 34.3 35.1 11:48:53.976
63.147 32.9 32.3 41.7 65.9 35.1 53.1 34.3 35.1 11:48:54.147
63.317 32.8 32.3 41.7 65.9 35.1 53.1 34.2 35.1 11:48:54.317
63.488 32.6 32.3 41.7 65.9 35.1 53.1 34.2 35.1 11:48:54.488
63.659 32.8 32.3 41.7 65.9 35.1 53.1 34.2 35.1 11:48:54.659
63.829 32.7 32.3 41.7 65.9 35.1 53.1 34.2 35.1 11:48:54.829
64.000 32.9 32.3 41.7 65.9 35.1 53.1 34.2 35.1 11:48:55.000
64.171 33.1 32.3 41.7 65.9 35.1 53.1 34.2 35.1 11:48:55.171
64.341 32.9 32.3 41.7 65.9 35.1 53.2 34.2 35.1 11:48:55.341
64.512 32.8 32.3 41.7 65.9 35.1 53.2 34.2 35.1 11:48:55.512
64.683 32.6 32.3 41.7 65.9 35.1 53.2 34.2 35.1 11:48:55.683
64.853 32.8 32.3 41.7 65.9 35.1 53.2 34.2 35.1 11:48:55.853
65.024 32.9 32.3 41.7 65.9 35.1 53.2 34.2 35.1 11:48:56.024
65.195 32.8 32.3 41.7 65.9 35.0 53.2 34.2 35.0 11:48:56.195
65.365 32.9 32.3 41.7 65.9 35.0 53.2 34.1 35.0 11:48:56.365
65.536 32.7 32.3 41.7 65.9 35.0 53.2 34.1 35.0 11:48:56.536
65.707 32.9 32.3 41.7 65.9 35.0 53.2 34.1 35.0 11:48:56.707
65.877 32.8 32.3 41.7 65.9 35.0 53.2 34.1 35.0 11:48:56.877
66.048 32.4 32.3 41.7 65.9 35.0 53.2 34.1 35.0 11:48:57.048
66.219 32.4 32.3 41.7 65.9 35.0 53.2 34.1 35.0 11:48:57.219
66.389 32.6 32.3 41.7 65.9 35.0 53.2 34.1 35.0 11:48:57.389
66.560 32.4 32.3 41.7 65.9 35.0 53.2 34.1 35.0 11:48:57.560
66.731 32.7 32.3 41.7 65.9 35.0 53.3 34.1 35.0 11:48:57.731
66.901 32.8 32.3 41.7 65.9 35.0 53.3 34.1 35.0 11:48:57.901
67.072 33.0 32.3 41.7 65.9 35.0 53.3 34.1 35.0 11:48:58.072
67.243 33.1 32.3 41.7 65.9 35.0 53.3 34.1 35.0 11:48:58.243
67.413 33.2 32.3 41.7 65.9 35.0 53.3 34.1 35.0 11:48:58.413
67.584 32.8 32.3 41.7 65.9 35.0 53.3 34.1 35.0 11:48:58.584
67.755 32.9 32.3 41.7 65.9 35.0 53.3 34.1 35.0 11:48:58.755
67.925 33.0 32.3 41.7 65.9 35.0 53.3 34.1 35.0 11:48:58.925
68.096 32.6 32.3 41.7 65.9 35.0 53.3 34.0 35.0 11:48:59.096
68.267 32.7 32.3 41.7 65.9 35.0 53.3 34.0 35.0 11:48:59.267
68.437 32.8 32.3 41.7 65.9 35.0 53.3 34.0 35.0 11:48:59.437
68.608 32.9 32.3 41.7 65.9 35.0 53.3 34.0 35.0 11:48:59.608
68.779 32.7 32.3 41.7 65.9 35.0 53.3 34.0 35.0 11:48:59.779
68.949 32.5 32.3 41.7 65.9 35.0 53.4 34.0 35.0 11:48:59.949
69.120 32.7 32.3 41.7 65.9 35.0 53.4 34.0 35.0 11:49:00.120
69.291 32.7 32.3 41.7 65.9 35.0 53.4 34.0 35.0 11:49:00.291
69.461 32.8 32.3 41.7 65.9 35.0 53.4 34.0 35.0 11:49:00.461
69.632 32.9 32.3 41.7 65.9 35.0 53.4 34.0 35.0 11:49:00.632
69.803 32.8 32.3 41.7 65.9 35.0 53.4 34.0 35.0 11:49:00.803
69.973 32.9 32.3 41.7 65.9 35.0 53.4 34.0 35.0 11:49:00.973
70.144 32.8 32.3 41.7 65.9 34.9 53.4 34.0 34.9 11:49:01.144
70.315 32.6 32.3 41.7 65.9 34.9 53.4 34.0 34.9 11:49:01.315
70.485 32.4 32.3 41.7 65.9 34.9 53.4 34.0 34.9 11:49:01.485
70.656 32.6 32.3 41.7 65.9 34.9 53.4 34.0 34.9 11:49:01.656
70.827 32.4 32.3 41.7 65.9 34.9 53.4 34.0 34.9 11:49:01.827
70.997 33.1 32.3 41.7 65.9 34.9 53.4 34.0 34.9 11:49:01.997
71.168 33.2 32.3 41.7 65.9 34.9 53.5 33.9 34.9 11:49:02.168
71.339 33.3 32.3 41.7 65.9 34.9 53.5 33.9 34.9 11:49:02.339
71.509 33.4 32.3 41.7 65.9 34.9 53.5 33.9 34.9 11:49:02.509
71.680 32.9 32.3 41.7 65.9 34.9 53.5 33.9 34.9 11:49:02.680
71.851 33.0 32.3 41.7 65.9 34.9 53.5 33.9 34.9 11:49:02.851
72.021 33.2 32.3 41.7 65.9 34.9 53.5 33.9 34.9 11:49:03.021
72.192 33.2 32.3 41.7 65.9 34.9 53.5 33.9 34.9 11:49:03.192
72.363 33.4 32.3 41.7 65.9 34.9 53.5 33.9 34.9 11:49:03.363
72.533 33.0 32.3 41.7 65.9 34.9 53.5 33.9 34.9 11:49:03.533
72.704 33.1 32.3 41.7 65.9 34.9 53.5 33.9 34.9 11:49:03.704
72.875 32.9 32.3 41.7 65.9 34.9 53.5 33.9 34.9 11:49:03.875
73.045 33.1 32.3 41.7 65.9 34.9 53.5 33.9 34.9 11:49:04.045
73.216 33.1 32.3 41.7 65.9 34.9 53.5 33.9 34.9 11:49:04.216
73.387 32.9 32.3 41.7 65.9 34.9 53.6 33.9 34.9 11:49:04.387
73.557 32.7 32.3 41.7 65.9 34.9 53.6 33.9 34.9 11:49:04.557
73.728 32.8 32.3 41.7 65.9 34.9 53.6 33.9 34.9 11:49:04.728
73.899 32.6 32.3 41.7 65.9 34.9 53.6 33.9 34.9 11:49:04.899
74.069 32.8 32.3 41.7 65.9 34.9 53.6 33.9 34.9 11:49:05.069
74.240 32.9 32.3 41.7 65.9 34.9 53.6 33.9 34.9 11:49:05.240
74.411 33.0 32.3 41.7 65.9 34.9 53.6 33.9 34.9 11:49:05.411
74.581 33.0 32.3 41.7 65.9 34.9 53.6 33.9 34.9 11:49:05.581
74.752 33.2 32.3 41.7 65.9 34.9 53.6 33.9 34.9 11:49:05.752
74.923 33.0 32.3 41.7 65.9 34.9 53.6 33.9 34.9 11:49:05.923
75.093 33.2 32.3 41.7 65.9 34.9 53.6 33.9 34.9 11:49:06.093
75.264 33.0 32.3 41.7 65.9 34.9 53.6 33.9 34.9 11:49:06.264
75.435 33.1 32.3 41.7 65.9 34.9 53.6 33.9 34.9 11:49:06.435
75.605 32.7 32.3 41.7 65.9 34.9 53.6 33.9 34.9 11:49:06.605
75.776 32.9 32.3 41.7 65.9 34.9 53.7 33.8 34.9 11:49:06.776
75.947 32.7 32.3 41.7 65.9 34.9 53.7 33.8 34.9 11:49:06.947
76.117 32.5 32.3 41.7 65.9 34.9 53.7 33.8 34.9 11:49:07.117
76.288 32.7 32.3 41.7 65.9 34.8 53.7 33.8 34.8 11:49:07.288
76.459 32.8 32.3 41.7 65.9 34.8 53.7 33.8 34.8 11:49:07.459
76.629 33.0 32.3 41.7 65.9 34.8 53.7 33.8 34.8 11:49:07.629
76.800 33.3 32.3 41.7 65.9 34.8 53.7 33.8 34.8 11:49:07.800
76.971 33.3 32.3 41.7 65.9 34.8 53.7 33.8 34.8 11:49:07.971
77.141 33.1 32.3 41.7 65.9 34.8 53.7 33.8 34.8 11:49:08.141
77.312 33.8 32.3 41.7 65.9 34.8 53.7 33.8 34.8 11:49:08.312
77.483 33.6 32.3 41.7 65.9 34.8 53.7 33.8 34.8 11:49:08.483
77.653 33.2 32.3 41.7 65.9 34.8 53.7 33.8 34.8 11:49:08.653
77.824 32.7 32.3 41.7 65.9 34.8 53.7 33.8 34.8 11:49:08.824
77.995 32.9 32.3 41.7 65.9 34.8 53.8 33.8 34.8 11:49:08.995
78.165 33.1 32.3 41.7 65.9 34.8 53.8 33.8 34.8 11:49:09.165
78.336 33.0 32.3 41.7 65.9 34.8 53.8 33.8 34.8 11:49:09.336
78.507 32.8 32.3 41.7 65.9 34.8 53.8 33.8 34.8 11:49:09.507
78.677 32.9 32.3 41.7 65.9 34.8 53.8 33.8 34.8 11:49:09.677
78.848 33.1 32.3 41.7 65.9 34.8 53.8 33.8 34.8 11:49:09.848
79.019 33.0 32.3 41.7 65.9 34.8 53.8 33.8 34.8 11:49:10.019
79.189 32.8 32.3 41.7 65.9 34.8 53.8 33.8 34.8 11:49:10.189
79.360 32.8 32.3 41.7 65.9 34.8 53.8 33.8 34.8 11:49:10.360
79.531 33.0 32.3 41.7 65.9 34.8 53.8 33.8 34.8 11:49:10.531
79.701 32.8 32.3 41.7 65.9 34.8 53.8 33.8 34.8 11:49:10.701
79.872 32.9 32.3 41.7 65.9 34.8 53.8 33.8 34.8 11:49:10.872
80.043 32.9 32.3 41.7 65.9 34.8 53.8 33.8 34.8 11:49:11.043
80.213 33.2 32.3 41.7 65.9 34.8 53.8 33.8 34.8 11:49:11.213
80.384 33.3 32.3 41.7 65.9 34.8 53.9 33.8 34.8 11:49:11.384
80.555 33.1 32.3 41.7 65.9 34.8 53.9 33.8 34.8 11:49:11.555
80.725 33.1 32.3 41.7 65.9 34.8 53.9 33.8 34.8 11:49:11.725
80.896 33.2 32.3 41.7 65.9 34.8 53.9 33.8 34.8 11:49:11.896
81.067 33.1 32.3 41.7 65.9 34.8 53.9 33.8 34.8 11:49:12.067
81.237 33.2 32.3 41.7 65.9 34.8 53.9 33.8 34.8 11:49:12.237
81.408 33.3 32.3 41.7 65.9 34.8 53.9 33.8 34.8 11:49:12.408
81.579 33.4 32.3 41.7 65.9 34.8 53.9 33.8 34.8 11:49:12.579
81.749 33.5 32.3 41.7 65.9 34.8 53.9 33.8 34.8 11:49:12.749
81.920 33.1 32.3 41.7 65.9 34.8 53.9 33.7 34.8 11:49:12.920
82.091 33.2 32.3 41.7 65.9 34.8 53.9 33.7 34.8 11:49:13.091
82.261 32.9 32.3 41.7 65.9 34.8 53.9 33.7 34.8 11:49:13.261
82.432 32.9 32.3 41.7 65.9 34.8 53.9 33.7 34.8 11:49:13.432
82.603 32.8 32.3 41.7 65.9 34.8 53.9 33.7 34.8 11:49:13.603
82.773 32.7 32.3 41.7 65.9 34.8 53.9 33.7 34.8 11:49:13.773
82.944 33.0 32.3 41.7 65.9 34.8 54.0 33.7 34.8 11:49:13.944
83.115 32.9 32.3 41.7 65.9 34.8 54.0 33.7 34.8 11:49:14.115
83.285 33.0 32.3 41.7 65.9 34.8 54.0 33.7 34.8 11:49:14.285
83.456 33.2 32.3 41.7 65.9 34.8 54.0 33.7 34.8 11:49:14.456
83.627 33.0 32.3 41.7 65.9 34.8 54.0 33.7 34.8 11:49:14.627
83.797 33.0 32.3 41.7 65.9 34.8 54.0 33.7 34.8 11:49:14.797
83.968 33.1 32.3 41.7 65.9 34.8 54.0 33.7 34.8 11:49:14.968
84.139 33.1 32.3 41.7 65.9 34.8 54.0 33.7 34.8 11:49:15.139
84.309 33.3 32.3 41.7 65.9 34.8 54.0 33.7 34.8 11:49:15.309
84.480 33.4 32.3 41.7 65.9 34.8 54.0 33.7 34.8 11:49:15.480
84.651 33.2 32.3 41.7 65.9 34.8 54.0 33.7 34.8 11:49:15.651
84.821 32.7 32.3 41.7 65.9 34.7 54.0 33.7 34.7 11:49:15.821
84.992 32.9 32.3 41.7 65.9 34.7 54.0 33.7 34.7 11:49:15.992
85.163 33.0 32.3 41.7 65.9 34.7 54.0 33.7 34.7 11:49:16.163
85.333 33.1 32.3 41.7 65.9 34.7 54.1 33.7 34.7 11:49:16.333
85.504 33.0 32.3 41.7 65.9 34.7 54.1 33.7 34.7 11:49:16.504
85.675 33.0 32.3 41.7 65.9 34.7 54.1 33.7 34.7 11:49:16.675
85.845 33.2 32.3 41.7 65.9 34.7 54.1 33.7 34.7 11:49:16.845
86.016 33.4 32.3 41.7 65.9 34.7 54.1 33.7 34.7 11:49:17.016
86.187 33.4 32.3 41.7 65.9 34.7 54.1 33.7 34.7 11:49:17.187
86.357 33.4 32.3 41.7 65.9 34.7 54.1 33.7 34.7 11:49:17.357
86.528 33.2 32.3 41.7 65.9 34.7 54.1 33.7 34.7 11:49:17.528
86.699 33.1 32.3 41.7 65.9 34.7 54.1 33.7 34.7 11:49:17.699
86.869 33.1 32.3 41.7 65.9 34.7 54.1 33.7 34.7 11:49:17.869
87.040 33.0 32.3 41.7 65.9 34.7 54.1 33.7 34.7 11:49:18.040
87.211 33.4 32.3 41.7 65.9 34.7 54.1 33.7 34.7 11:49:18.211
87.381 33.6 32.3 41.7 65.9 34.7 54.1 33.7 34.7 11:49:18.381
87.552 34.0 32.3 41.7 65.9 34.7 54.2 33.7 34.7 11:49:18.552
87.723 33.9 32.3 41.7 65.9 34.7 54.2 33.7 34.7 11:49:18.723
87.893 33.8 32.3 41.7 65.9 34.7 54.2 33.7 34.7 11:49:18.893
88.064 34.1 32.3 41.7 65.9 34.7 54.2 33.7 34.7 11:49:19.064

